date,job_title,company,cities,minimum,new_max
11-18,遗传解读师,苏州圆才企业管理服务有限公司,苏州,70000,100000
11-18,临床监察/协调员,重庆精准生物技术有限公司,重庆,84000,156000
11-18,护士/临床服务专员,深圳市华中生物药械有限公司,深圳,54000,72000
11-18,项目运营专员,新格元（南京）生物科技有限公司,南京,72000,96000
11-18,数据分析师,传神语联网网络科技股份有限公司,武汉,48000,60000
11-18,医学专员（CRA）,江苏恒瑞医药股份有限公司,郑州,72000,96000
11-18,CRM顾问,JDING信息咨询公司,上海,84000,144000
11-18,药物警戒专员,上海百迈博制药有限公司,上海,96000,120000
11-18,分析研究员,江苏辰旭医药有限公司,南京,54000,72000
11-18,Cost Accountant/财务分析,奥特斯科技（重庆）有限公司,重庆,72000,120000
11-18,会员营销/会员研究,珀莱雅化妆品股份有限公司,杭州,72000,132000
11-18,实验室技术员,宁波市鄞州泰得医疗器械有限公司,宁波,72000,96000
11-18,生物信息工程师（助理研究员）,中关村华康基因研究院,北京,84000,180000
11-18,临床数据管理员,南京诺加医药科技有限公司,南京,120000,180000
11-18,临床事务,科医人医疗激光设备贸易（北京）有...,北京,180000,300000
11-18,急聘 临床监查员（CRA）,陕西天宇制药有限公司,西安,54000,72000
11-18,生物信息工程师,西湖大学,异地招聘,96000,240000
11-18,市场医学事务专员,江苏百优达生命科技有限公司,上海,84000,120000
11-18,Sr. Statistician/高级临床数据分析师,珀金埃尔默企业管理（上海）有限公...,上海,144000,240000
11-18,检验员,北京东信永泰医疗科技发展有限公司...,北京,54000,72000
11-18,医疗服务定价分析专员,上海德达医院有限公司,上海,96000,120000
11-18,临床质控助理(J11814),天津红日药业股份有限公司（总部）...,天津,84000,120000
11-18,SFC 分析研究员,上海睿智化学研究有限公司,上海,60000,108000
11-18,数据专员（EBU  上海）,沈阳三生制药有限责任公司,上海,36000,60000
11-18,FP&A Specialist 财务计划与分析专员,迪皮埃风电叶片大丰有限公司,盐城,96000,120000
11-18,药物警戒专员,北京韩美药品有限公司,北京,120000,180000
11-18,设备调试工程师（应届生优先）,德闻计量设备（上海）有限公司,上海,90000,120000
11-18,CES Consultant-Japanese Speaking,SAP Cloud Platform Project,大连,96000,144000
11-18,Assistant Panel Leader,路威酩轩香水化妆品（上海）有限公...,上海,96000,120000
